State,Year,e_price,CO2_annual,Fuels_ratio,coal_ratio,natural_gas_ratio,crude_oil_ratio,state_code,cdd,hdd,Description,cdd_hdd_sum,CO2_log
TN,2019,9.69,109310968,0.0276696839330128,0.0199062348061595,0.0056536445031866,0.0021098046236666,40,137.58333333333334,290.25,Tennessee,427.83333333333337,18.509707295779247
AR,2019,8.22,130056376,0.6713038597496895,0.0,0.6384171682430496,0.0328866915066399,3,155.5,287.8333333333333,Arkansas,443.3333333333333,18.68347857595433
LA,2019,7.71,192462788,0.9203263729120263,0.0054131421340174,0.8483280928092402,0.0665851379687687,16,243.16666666666663,132.0,Louisiana,375.1666666666666,19.075413383914594
OK,2019,7.86,115387488,0.9352167918811984,0.0010051362795484,0.6915813545952264,0.2426303010064236,34,164.91666666666666,311.8333333333333,Oklahoma,476.75,18.563806483283138
TX,2019,8.6,870223720,0.941042046314438,0.0130430324207832,0.478808671900388,0.4491903419932668,41,244.33333333333331,156.58333333333334,Texas,400.9166666666667,20.584260885980946
AZ,2019,10.52,174248032,0.1460422428029893,0.1458506654651692,0.000120622768257,7.095456956297306e-05,2,247.91666666666663,173.91666666666666,Arizona,421.8333333333333,18.97599031342348
CO,2019,10.17,135646612,0.9574711036717928,0.0688754923434184,0.6096537635575086,0.2789418477708656,5,31.0,624.8333333333334,Colorado,655.8333333333334,18.725563620716027
ID,2019,7.89,9171256,0.0074167087181533,0.0,0.0066832525553612,0.000733456162792,10,37.75,594.3333333333334,Idaho,632.0833333333334,16.031584803228473
MT,2019,9.02,65390268,0.8591745580326181,0.6639761143510179,0.0523065615744638,0.1428918821071364,24,12.25,774.1666666666666,Montana,786.4166666666666,17.995883998015067
NV,2019,8.78,55685488,0.0133462265548092,0.0,4.355818066191011e-05,0.0133026683741473,26,167.66666666666666,314.1666666666667,Nevada,481.83333333333337,17.835230132351793
NM,2019,8.99,81542476,0.9783794996904458,0.0617054736363745,0.4756682553744226,0.4410057706796486,29,93.33333333333331,381.25,New Mexico,474.5833333333333,18.216634620359162
UT,2019,8.24,113264944,0.9454913940030016,0.3687182555255601,0.338770584782557,0.2380025536948843,42,42.333333333333336,619.6666666666666,Utah,662.0,18.5452402694719
WY,2019,8.1,156796560,0.9911150757354376,0.6744799596807763,0.2352849640473885,0.0813501520072726,48,20.5,742.1666666666666,Wyoming,762.6666666666666,18.870459726864414
CA,2019,16.89,163495584,0.4566280362223056,0.0,0.0906909035942168,0.3659371326280888,4,74.66666666666667,245.83333333333331,California,320.5,18.912296538762515
OR,2019,8.81,44114400,0.000984577299867,0.0,0.000984577299867,0.0,35,17.75,452.1666666666667,Oregon,469.9166666666667,17.6022968177298
WA,2019,8.04,58511168,0.0,0.0,0.0,0.0,45,15.416666666666666,479.1666666666667,Washington,494.58333333333337,17.884728199964762
CT,2020,19.13,40742364,0.0,0.0,0.0,0.0,6,64.33333333333333,445.3333333333333,Connecticut,509.6666666666666,17.522778993589036
ME,2020,13.54,7297384,0.0,0.0,0.0,0.0,17,26.08333333333333,598.5833333333334,Maine,624.6666666666667,15.80302648572932
MA,2020,18.19,31829956,0.0,0.0,0.0,0.0,19,58.5,461.25,Massachusetts,519.75,17.27591841691362
NH,2020,16.63,6910584,0.0,0.0,0.0,0.0,27,34.75,575.5,New Hampshire,610.25,15.748564707368013
RI,2020,18.54,13426908,0.0,0.0,0.0,0.0,37,63.0,432.0,Rhode Island,495.0,16.412771311165727
VT,2020,16.33,32836,0.0,0.0,0.0,0.0,43,26.58333333333333,623.4166666666666,Vermont,650.0,10.399280753468156
NJ,2020,13.63,59608204,0.0,0.0,0.0,0.0,28,85.41666666666667,384.5833333333333,New Jersey,470.0,17.90330377356926
NY,2020,14.87,107085144,0.012943396946747,0.0,0.0119448142898729,0.0009985826568741,30,64.08333333333333,456.3333333333333,New York,520.4166666666666,18.489134814312056
PA,2020,9.7,289135096,0.8958797054070162,0.0957338710509954,0.7968293773850564,0.0033164569709643,36,70.33333333333333,432.1666666666667,Pennsylvania,502.5,19.482404597058835
IL,2020,9.75,190046392,0.3388725417361555,0.3191346855722761,0.0009030663987554,0.018834789765124,11,79.25,481.1666666666667,Illinois,560.4166666666667,19.062778768741556
IN,2020,9.92,259403028,0.6522601233076184,0.634800463037288,0.0062231197559759,0.0112365405143544,12,76.58333333333333,439.9166666666667,Indiana,516.5,19.37389350287024
MI,2020,12.21,212730412,0.1470104336079627,0.0,0.1099882076771328,0.0370222259308299,20,58.25,523.0,Michigan,581.25,19.17553625067372
OH,2020,9.44,268897880,0.8897709604677165,0.0276872177318661,0.819477646308852,0.0426060964269983,33,73.0,437.5,Ohio,510.5,19.409842237236276
WI,2020,10.82,132692888,0.0,0.0,0.0,0.0,47,50.41666666666666,598.8333333333334,Wisconsin,649.25,18.70354790329197
IA,2020,8.97,84541092,0.0,0.0,0.0,0.0,13,73.25,548.5833333333334,Iowa,621.8333333333334,18.25274826998188
KS,2020,10.38,81382876,0.4604824699936828,0.0,0.2488155401137081,0.2116669298799747,14,116.25,388.0833333333333,Kansas,504.3333333333333,18.21467544029183
MN,2020,10.57,83825644,0.0,0.0,0.0,0.0,21,46.0,692.5,Minnesota,738.5,18.244249532959287
MO,2020,9.64,216530984,0.0168557334425587,0.0152796822965825,4.4521218812886224e-06,0.0015715990240948,23,101.83333333333331,397.0833333333333,Missouri,498.9166666666666,19.19324420833108
NE,2020,8.97,83798852,0.0237587367703762,0.0,0.0008997703785993,0.0228589663917768,25,91.08333333333331,504.0833333333333,Nebraska,595.1666666666666,18.243929866074467
ND,2020,8.53,109659952,0.9465614837023748,0.0852562459699173,0.2838023150082328,0.5775029227242248,32,44.41666666666666,738.3333333333334,North Dakota,782.75,18.512894790223502
SD,2020,10.06,9447228,0.0238406696406942,0.0,0.0016360878493457,0.0222045817913484,39,66.25,614.6666666666666,South Dakota,680.9166666666666,16.061231923105954
DE,2020,10.24,10666772,0.0,0.0,0.0,0.0,7,104.66666666666669,333.25,Delaware,437.9166666666667,16.182644047047134
FL,2020,10.06,386865712,0.0165369615963986,0.0,0.0018072896916648,0.0147296719047337,8,339.25,41.083333333333336,Florida,380.3333333333333,19.773588193360503
GA,2020,9.93,159459320,0.0,0.0,0.0,0.0,9,148.83333333333334,200.25,Georgia,349.08333333333337,18.887299400637207
MD,2020,11.15,40874444,0.1180894781732185,0.118046401833329,4.3076339889552266e-05,0.0,18,104.25,335.0833333333333,Maryland,439.3333333333333,17.526015584642693
NC,2020,9.43,153844972,0.0,0.0,0.0,0.0,31,121.91666666666669,242.0,North Carolina,363.9166666666667,18.851455978015313
SC,2020,9.9,92322064,0.0,0.0,0.0,0.0,38,163.08333333333334,180.33333333333331,South Carolina,343.4166666666667,18.340793717493213
VA,2020,9.16,127227316,0.4378337731930162,0.3065012842929331,0.1312984195470479,3.406935303515349e-05,44,100.33333333333331,313.5833333333333,Virginia,413.9166666666666,18.661485934242826
WV,2020,8.75,198070300,0.991753890809797,0.3481652710737386,0.6219891067481725,0.0215995129878858,46,72.75,388.75,West Virginia,461.5,19.104132576148345
AL,2020,9.84,179209432,0.3835786488436311,0.2597845646098861,0.1035300556417039,0.0202640285920409,1,165.58333333333334,190.33333333333331,Alabama,355.9166666666667,19.00406569104856
KY,2020,8.58,198999484,0.8805740150897874,0.7554007365001428,0.1081231944635506,0.0170500841260939,15,100.66666666666669,339.8333333333333,Kentucky,440.5,19.10881278972058
MS,2020,9.13,106973284,0.5078783040756795,0.0991353262856332,0.108013339401219,0.3007296383888271,22,188.5,165.25,Mississippi,353.75,18.488089679007388
TN,2020,9.52,91126900,0.0103297294280597,0.0040199356336768,0.0048469228128387,0.0014628709815441,40,115.91666666666669,286.0,Tennessee,401.9166666666667,18.327763598555837
AR,2020,8.32,93876688,0.6563725020290522,0.0,0.6262364436946005,0.0301360583344517,3,133.66666666666666,265.8333333333333,Arkansas,399.5,18.3574926492451
LA,2020,7.51,177667020,0.9110417937656712,0.0024356556450539,0.8547102245923284,0.053895913528289,16,238.0,111.33333333333331,Louisiana,349.3333333333333,18.995421682202995
OK,2020,7.63,105521176,0.9289624193141492,3.5129728598694886e-06,0.7125206963502627,0.2164382099910265,34,148.66666666666666,272.0,Oklahoma,420.6666666666666,18.4744222111179
TX,2020,8.36,809774736,0.9360124910264936,0.0112622251086741,0.4918499132498484,0.432900352667971,41,246.75,129.08333333333334,Texas,375.83333333333337,20.512266663249047
AZ,2020,10.44,142855848,0.0001993218903189,0.0,0.0001411863389759,5.813555134303505e-05,2,296.4166666666667,152.83333333333334,Arizona,449.25,18.77734662385002
CO,2020,10.27,116284348,0.9510232141639392,0.0554225756144774,0.6384180761209305,0.2571825624285311,5,37.66666666666666,567.8333333333334,Colorado,605.5,18.571549025456726
ID,2020,7.99,8884064,0.0007781587971511,0.0,0.0007385914006858,3.956739646531258e-05,10,40.583333333333336,555.0833333333334,Idaho,595.6666666666667,15.999769667932686
MT,2020,9.13,41661728,0.8181246033494787,0.6189080747160939,0.0559104061305512,0.1433061225028334,24,16.833333333333332,691.6666666666666,Montana,708.5,17.545093471573466
NV,2020,8.33,53922296,0.009688622960403,0.0,0.0001031619126218,0.0095854610477811,26,207.33333333333331,272.8333333333333,Nevada,480.1666666666666,17.80305460526413
NM,2020,9.33,74623988,0.979509090746731,0.0406835207386048,0.4845731365319302,0.4542524334761959,29,105.08333333333331,347.1666666666667,New Mexico,452.25,18.127972568446058
UT,2020,8.27,105188636,0.9356461042457104,0.3751882794833953,0.3369585183402269,0.223499306422088,42,54.41666666666666,557.75,Utah,612.1666666666666,18.471265829619313
WY,2020,8.27,150224008,0.987344127984495,0.6485205550613903,0.2528397162090609,0.0859838567140437,48,29.5,672.4166666666666,Wyoming,701.9166666666666,18.82763812473427
CA,2020,18.0,173772572,0.4554482235496991,0.0,0.087379581189927,0.3680686423597721,4,100.5,214.16666666666663,California,314.66666666666663,18.973257944762867
OR,2020,8.82,37485272,0.0007429764474261,0.0,0.0007429764474261,0.0,35,21.08333333333333,420.1666666666667,Oregon,441.25,17.4394586671288
WA,2020,8.33,47996332,0.0,0.0,0.0,0.0,45,15.25,451.3333333333333,Washington,466.5833333333333,17.686635149285596
